bus,car,location,motorbike,timestamp_utc,total_vehicles,traffic_status,truck
0,7,CMT8_PhamVanHai,0,2025-07-05T14:06:57.715691,7,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:07:13.418105,3,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:07:29.142160,5,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T14:07:44.888816,0,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:08:00.725527,5,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:08:17.279814,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:08:33.049976,2,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T14:08:48.945800,6,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:09:04.721669,4,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:09:20.531413,4,1,0
0,5,CMT8_PhamVanHai,0,2025-07-05T14:09:36.175921,5,2,0
0,1,CMT8_PhamVanHai,2,2025-07-05T14:09:53.580071,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T14:10:09.432989,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T14:10:25.670341,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:10:42.074691,3,1,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:10:57.755758,4,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:11:13.465430,2,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:11:29.106172,4,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:11:44.842224,5,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:12:00.676557,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:12:16.537748,2,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:12:32.546292,4,1,0
1,4,CMT8_PhamVanHai,1,2025-07-05T14:12:48.301348,6,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:13:04.051571,3,1,0
1,1,CMT8_PhamVanHai,2,2025-07-05T14:13:19.874670,4,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T14:13:35.634408,1,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T14:13:51.406403,6,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:14:07.226970,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T14:14:23.069995,1,1,0
0,4,CMT8_PhamVanHai,3,2025-07-05T14:14:38.873975,7,2,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:14:55.374601,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:15:11.250706,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:15:27.052854,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:15:43.270496,4,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T14:15:59.010704,5,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T14:16:14.800444,6,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T14:16:30.681562,6,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T14:16:46.464693,3,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:17:02.519042,6,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:17:18.219208,4,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:17:35.493942,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T14:17:52.103013,0,1,0
1,2,CMT8_PhamVanHai,1,2025-07-05T14:18:07.736483,5,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:18:23.307163,2,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T14:18:39.088467,5,1,0
0,5,CMT8_PhamVanHai,0,2025-07-05T14:18:54.774830,5,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:19:10.481812,5,2,1
0,3,CMT8_PhamVanHai,3,2025-07-05T14:19:26.191752,6,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:19:42.529544,2,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T14:19:58.134087,4,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:20:13.843961,4,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T14:20:29.701694,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:20:45.387270,2,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T14:21:01.155220,1,1,0
0,5,CMT8_PhamVanHai,0,2025-07-05T14:21:17.008484,5,2,0
0,4,CMT8_PhamVanHai,3,2025-07-05T14:21:35.006172,7,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:21:50.750908,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:22:06.530601,4,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T14:22:22.218659,7,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:22:38.042921,4,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:22:53.816490,2,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T14:23:09.513224,6,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:23:25.300048,4,2,1
0,0,CMT8_PhamVanHai,0,2025-07-05T14:23:41.116202,0,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T14:23:56.819171,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:24:12.627230,2,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:24:28.487612,2,1,0
0,3,CMT8_PhamVanHai,8,2025-07-05T14:24:44.101125,11,2,0
1,4,CMT8_PhamVanHai,1,2025-07-05T14:24:59.802718,8,3,2
0,6,CMT8_PhamVanHai,0,2025-07-05T14:25:15.548654,6,2,0
0,7,CMT8_PhamVanHai,0,2025-07-05T14:25:32.784028,7,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:25:48.479191,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:26:04.377024,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:26:20.096178,2,1,0
0,5,CMT8_PhamVanHai,2,2025-07-05T14:26:35.836300,7,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:26:51.706837,6,2,2
0,3,CMT8_PhamVanHai,3,2025-07-05T14:27:07.445084,6,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:27:24.258339,5,2,1
0,4,CMT8_PhamVanHai,1,2025-07-05T14:27:40.017707,5,1,0
0,5,CMT8_PhamVanHai,2,2025-07-05T14:27:55.700099,9,3,2
0,4,CMT8_PhamVanHai,1,2025-07-05T14:28:13.623874,6,2,1
0,4,CMT8_PhamVanHai,1,2025-07-05T14:28:29.485336,5,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T14:28:45.620020,6,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:29:01.362486,4,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:29:17.105020,5,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T14:29:32.768080,5,1,0
0,7,CMT8_PhamVanHai,0,2025-07-05T14:29:48.506710,7,2,0
0,2,CMT8_PhamVanHai,3,2025-07-05T14:30:04.235995,5,1,0
1,1,CMT8_PhamVanHai,0,2025-07-05T14:30:20.027905,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T14:30:36.240531,1,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:30:51.952401,4,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:31:10.972454,3,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:31:27.171781,4,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:31:42.824815,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:31:58.472943,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:32:14.647590,2,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T14:32:30.298573,4,1,1
0,2,CMT8_PhamVanHai,2,2025-07-05T14:32:46.000345,5,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:33:01.712562,2,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:33:17.406761,5,1,0
0,3,CMT8_PhamVanHai,4,2025-07-05T14:33:33.809498,8,2,1
0,1,CMT8_PhamVanHai,6,2025-07-05T14:33:49.483486,7,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:34:05.158126,5,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:34:20.911335,5,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T14:34:36.755962,7,2,1
0,5,CMT8_PhamVanHai,0,2025-07-05T14:34:52.406158,5,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T14:35:08.118294,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:35:24.191896,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:35:39.899241,3,1,1
0,4,CMT8_PhamVanHai,1,2025-07-05T14:35:55.616793,7,2,2
0,1,CMT8_PhamVanHai,3,2025-07-05T14:36:11.264241,5,1,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:36:26.914597,3,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T14:36:43.361392,6,2,1
0,1,CMT8_PhamVanHai,1,2025-07-05T14:36:59.040847,3,1,1
0,3,CMT8_PhamVanHai,1,2025-07-05T14:37:14.771869,5,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:37:30.511447,3,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T14:37:46.243242,6,2,0
0,5,CMT8_PhamVanHai,2,2025-07-05T14:38:01.991046,7,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:38:17.856487,3,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:38:33.629572,4,1,0
0,5,CMT8_PhamVanHai,0,2025-07-05T14:38:49.231593,5,2,0
0,1,CMT8_PhamVanHai,0,2025-07-05T14:39:04.913002,3,2,2
0,1,CMT8_PhamVanHai,2,2025-07-05T14:39:22.327583,4,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T14:39:37.993251,1,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:39:53.703811,6,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:40:09.435740,3,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:40:25.258118,5,1,0
1,0,CMT8_PhamVanHai,2,2025-07-05T14:40:41.052478,3,1,0
1,1,CMT8_PhamVanHai,1,2025-07-05T14:40:56.804787,3,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T14:41:12.569851,4,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T14:41:28.293883,4,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:41:44.174755,3,1,1
0,5,CMT8_PhamVanHai,0,2025-07-05T14:41:59.815633,5,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:42:15.593148,4,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:42:31.411306,6,2,1
0,2,CMT8_PhamVanHai,3,2025-07-05T14:42:47.283361,6,2,1
0,5,CMT8_PhamVanHai,0,2025-07-05T14:43:02.982099,5,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:43:18.745255,4,1,0
0,3,CMT8_PhamVanHai,3,2025-07-05T14:43:34.465634,6,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:43:50.140164,4,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:44:05.882422,5,1,0
1,2,CMT8_PhamVanHai,0,2025-07-05T14:44:21.665074,3,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:44:37.345142,4,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T14:44:53.061022,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:45:08.749614,2,1,0
0,5,CMT8_PhamVanHai,2,2025-07-05T14:45:25.855741,7,2,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:45:41.669131,2,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T14:45:57.305353,6,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:46:12.973798,5,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T14:46:28.799546,5,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T14:46:44.455293,5,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:47:00.123699,5,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T14:47:15.721431,6,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:47:31.319875,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:47:47.050070,2,1,0
0,2,CMT8_PhamVanHai,4,2025-07-05T14:48:02.672555,6,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T14:48:19.147080,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:48:34.738257,3,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T14:48:50.468800,6,2,0
0,2,CMT8_PhamVanHai,4,2025-07-05T14:49:06.092205,6,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T14:49:21.866020,6,2,0
0,0,CMT8_PhamVanHai,0,2025-07-05T14:49:37.599653,0,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:49:53.227038,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T14:50:09.026564,1,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T14:50:24.732809,2,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T14:50:40.708364,5,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:50:56.671296,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T14:51:12.551658,1,1,1
0,1,CMT8_PhamVanHai,2,2025-07-05T14:51:29.024467,3,1,0
0,3,CMT8_PhamVanHai,4,2025-07-05T14:51:45.313399,7,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T14:52:01.346420,6,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:52:17.185646,3,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T14:52:33.043111,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:52:48.802342,2,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:53:04.598437,3,1,1
0,4,CMT8_PhamVanHai,0,2025-07-05T14:53:20.375676,5,2,1
0,0,CMT8_PhamVanHai,2,2025-07-05T14:53:36.104447,3,1,1
1,1,CMT8_PhamVanHai,1,2025-07-05T14:53:51.764208,3,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:54:07.598511,4,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T14:54:23.583996,6,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:54:39.281506,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:54:55.037073,4,2,1
0,4,CMT8_PhamVanHai,1,2025-07-05T14:55:10.936319,5,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:55:26.678693,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:55:42.526255,3,1,1
0,3,CMT8_PhamVanHai,0,2025-07-05T14:55:58.210010,4,2,1
0,2,CMT8_PhamVanHai,2,2025-07-05T14:56:13.870476,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T14:56:29.660489,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T14:56:45.332985,1,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T14:57:03.486309,4,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:57:19.167658,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T14:57:34.938221,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:57:50.585790,3,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T14:58:06.325487,4,1,0
0,5,CMT8_PhamVanHai,0,2025-07-05T14:58:22.094712,5,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:58:37.773020,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T14:58:53.405738,4,2,1
0,4,CMT8_PhamVanHai,2,2025-07-05T14:59:09.829348,6,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T14:59:31.545082,6,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T14:59:47.433364,4,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:00:03.274577,4,1,1
0,1,CMT8_PhamVanHai,2,2025-07-05T15:00:18.987456,4,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T15:00:34.652327,3,1,1
0,2,CMT8_PhamVanHai,2,2025-07-05T15:00:50.447680,4,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T15:01:06.106457,5,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:01:21.866509,2,1,1
0,3,CMT8_PhamVanHai,4,2025-07-05T15:01:37.579907,7,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:01:53.322588,2,1,0
1,3,CMT8_PhamVanHai,0,2025-07-05T15:02:08.987420,4,2,0
0,4,CMT8_PhamVanHai,1,2025-07-05T15:02:24.762515,5,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T15:02:40.556347,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:02:56.366888,2,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T15:03:12.113381,2,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T15:03:27.827004,5,2,1
0,4,CMT8_PhamVanHai,4,2025-07-05T15:03:43.547933,9,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T15:03:59.432881,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T15:04:15.098110,3,1,1
1,0,CMT8_PhamVanHai,5,2025-07-05T15:04:30.932304,6,1,0
1,4,CMT8_PhamVanHai,2,2025-07-05T15:04:47.019151,7,2,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:05:02.648049,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T15:05:18.349537,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T15:05:34.117508,2,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T15:05:49.775341,8,2,1
0,1,CMT8_PhamVanHai,0,2025-07-05T15:06:05.536557,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T15:06:21.752329,1,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:06:37.653296,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:06:53.574819,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:07:09.717547,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T15:07:25.374661,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:07:41.101307,2,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T15:07:57.185302,3,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T15:08:12.897605,6,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:08:28.559879,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:08:44.224863,4,2,1
0,2,CMT8_PhamVanHai,1,2025-07-05T15:09:00.011735,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:09:15.686416,2,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T15:09:31.666626,5,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:09:47.431598,5,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T15:10:03.143331,2,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T15:10:19.032818,2,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T15:10:34.822347,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:10:51.205438,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:11:06.910104,3,2,2
0,4,CMT8_PhamVanHai,1,2025-07-05T15:11:22.630107,6,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T15:11:38.348876,3,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T15:11:54.585840,5,2,1
0,3,CMT8_PhamVanHai,1,2025-07-05T15:12:10.277823,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T15:12:26.027461,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T15:12:41.792340,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T15:12:58.252232,2,1,1
0,2,CMT8_PhamVanHai,3,2025-07-05T15:13:14.552150,5,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:13:30.534747,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T15:13:46.358695,1,1,0
0,4,CMT8_PhamVanHai,3,2025-07-05T15:14:02.066103,8,2,1
0,1,CMT8_PhamVanHai,1,2025-07-05T15:14:17.869244,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:14:33.612584,3,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T15:14:50.160391,4,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T15:15:06.946996,6,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:15:22.776678,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:15:38.522286,4,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:15:54.278674,4,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:16:09.956518,4,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T15:16:25.683063,5,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T15:16:41.432616,1,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:16:57.241594,4,1,1
0,0,CMT8_PhamVanHai,1,2025-07-05T15:17:12.876324,2,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T15:17:28.636684,1,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:17:44.244734,3,1,0
0,3,CMT8_PhamVanHai,3,2025-07-05T15:17:59.865810,6,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T15:18:15.506167,8,3,2
0,4,CMT8_PhamVanHai,0,2025-07-05T15:18:31.531898,4,1,0
0,5,CMT8_PhamVanHai,0,2025-07-05T15:18:47.198142,5,2,0
0,1,CMT8_PhamVanHai,2,2025-07-05T15:19:02.879412,4,1,1
0,5,CMT8_PhamVanHai,1,2025-07-05T15:19:18.510350,7,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T15:19:34.779599,3,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T15:19:50.521575,5,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T15:20:06.266365,7,2,1
1,1,CMT8_PhamVanHai,1,2025-07-05T15:20:22.097091,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:20:38.044760,5,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T15:20:53.808843,5,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:21:09.596649,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:21:29.876497,4,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T15:21:45.552257,6,2,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:22:01.267258,4,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T15:22:17.210130,4,1,0
0,4,CMT8_PhamVanHai,2,2025-07-05T15:22:32.823145,6,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T15:22:48.856084,5,1,0
0,3,CMT8_PhamVanHai,3,2025-07-05T15:23:04.622671,7,2,1
0,5,CMT8_PhamVanHai,1,2025-07-05T15:23:20.366178,7,2,1
0,2,CMT8_PhamVanHai,1,2025-07-05T15:23:36.376879,3,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:23:52.073863,4,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:24:07.731041,3,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:24:23.348417,3,1,0
0,4,CMT8_PhamVanHai,4,2025-07-05T15:24:39.137874,8,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:24:54.859312,4,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T15:25:10.580402,5,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T15:25:26.324025,7,2,1
0,5,CMT8_PhamVanHai,0,2025-07-05T15:25:42.307953,6,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T15:25:58.000679,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:26:13.833690,2,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:26:29.587918,4,1,0
0,6,CMT8_PhamVanHai,0,2025-07-05T15:26:47.241429,7,2,1
0,6,CMT8_PhamVanHai,0,2025-07-05T15:27:02.935779,6,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:27:19.204073,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T15:27:35.685624,3,1,1
0,5,CMT8_PhamVanHai,0,2025-07-05T15:27:51.590112,5,2,0
0,1,CMT8_PhamVanHai,2,2025-07-05T15:28:07.326380,3,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T15:28:23.467084,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T15:28:39.885579,1,1,1
0,2,CMT8_PhamVanHai,0,2025-07-05T15:28:57.961995,2,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:29:13.863149,3,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T15:29:29.827715,6,2,0
0,0,CMT8_PhamVanHai,3,2025-07-05T15:29:46.224671,3,1,0
1,2,CMT8_PhamVanHai,0,2025-07-05T15:30:03.017056,3,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T15:30:18.858156,2,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:30:34.514726,5,2,1
0,2,CMT8_PhamVanHai,0,2025-07-05T15:30:50.277825,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:31:06.093212,3,1,0
0,6,CMT8_PhamVanHai,4,2025-07-05T15:31:21.748968,10,2,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:31:37.436269,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:31:53.633188,2,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:32:09.324496,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:32:25.013962,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T15:32:41.126594,1,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T15:32:56.835607,5,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:33:12.540930,2,1,0
0,7,CMT8_PhamVanHai,0,2025-07-05T15:33:28.445271,7,2,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:33:44.118503,2,1,0
0,7,CMT8_PhamVanHai,0,2025-07-05T15:33:59.806097,7,2,0
0,4,CMT8_PhamVanHai,0,2025-07-05T15:34:16.350706,4,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T15:34:32.024620,3,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T15:34:47.837223,6,2,0
0,3,CMT8_PhamVanHai,0,2025-07-05T15:35:03.571575,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T15:35:19.275351,2,1,0
0,5,CMT8_PhamVanHai,1,2025-07-05T15:35:34.993034,6,2,0
0,4,CMT8_PhamVanHai,2,2025-07-05T15:35:50.778151,6,1,0
0,4,CMT8_PhamVanHai,1,2025-07-05T15:36:06.458019,5,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T15:36:22.960505,4,1,1
0,2,CMT8_PhamVanHai,1,2025-07-05T15:36:39.645518,3,1,0
0,3,CMT8_PhamVanHai,1,2025-07-05T15:36:55.348914,5,2,1
